"date","publication","url","age_group","vaccine_status","pop_diagnoses","diagnoses","pop_day_diagnoses","diagnoses_start","diagnoses_end","total_diagnoses","perc_pop_diagnoses","perc_diagnoses","pop_hosp","hosp","pop_day_hosp","hosp_start","hosp_end","total_hosp","perc_pop_hosp","perc_hosp","pop_icu","icu","pop_day_icu","icu_start","icu_end","total_icu","perc_pop_icu","perc_icu","pop_deaths","deaths","pop_day_deaths","deaths_start","deaths_end","total_deaths","perc_pop_deaths","perc_deaths"
2022-06-08,2022-06-10,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-giugno-2022.pdf","60_79","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",11706408,145185,2022-05-21,2022-05-06,2022-06-05,13548012,0.864068322,"0.012402182",11644427,3701,2022-05-07,2022-04-22,2022-05-22,13548012,0.859493408,"0.000317834",11644427,226,2022-05-07,2022-04-22,2022-05-22,13548012,0.859493408,"0.0000194",11620473,394,2022-04-30,2022-04-15,2022-05-15,13548012,0.857725325,"0.0000339"
2022-06-08,2022-06-10,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-giugno-2022.pdf","80+","NON VACCINATI",146494,3432,2022-05-21,2022-05-06,2022-06-05,4601980,0.03183282,"0.023427581",147056,881,2022-05-07,2022-04-22,2022-05-22,4601980,0.031954941,"0.005990915",147056,29,2022-05-07,2022-04-22,2022-05-22,4601980,0.031954941,"0.000197204",147336,315,2022-04-30,2022-04-15,2022-05-15,4601980,0.032015785,"0.00213797"
2022-06-08,2022-06-10,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-giugno-2022.pdf","80+","VACCINATI CON CICLO INCOMPLETO",61144,272,2022-05-21,2022-05-06,2022-06-05,4601980,0.013286455,"0.004448515",61617,64,2022-05-07,2022-04-22,2022-05-22,4601980,0.013389237,"0.001038674",61617,1,2022-05-07,2022-04-22,2022-05-22,4601980,0.013389237,"0.0000162",61937,32,2022-04-30,2022-04-15,2022-05-15,4601980,0.013458772,"0.000516654"
2022-06-08,2022-06-10,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-giugno-2022.pdf","80+","VACCINATI CON CICLO COMPLETO > 4 mesi",595218,2074,2022-05-21,2022-05-06,2022-06-05,4601980,0.129339545,"0.003484438",367035,407,2022-05-07,2022-04-22,2022-05-22,4601980,0.079755888,"0.001108886",367035,12,2022-05-07,2022-04-22,2022-05-22,4601980,0.079755888,"0.0000327",304967,139,2022-04-30,2022-04-15,2022-05-15,4601980,0.06626865,"0.000455787"
2022-06-08,2022-06-10,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-giugno-2022.pdf","80+","VACCINATI CON CICLO COMPLETO <= 4 mesi",85733,826,2022-05-21,2022-05-06,2022-06-05,4601980,0.01862959,"0.009634563",91616,163,2022-05-07,2022-04-22,2022-05-22,4601980,0.019907953,"0.001779165",91616,7,2022-05-07,2022-04-22,2022-05-22,4601980,0.019907953,"0.0000764",95593,44,2022-04-30,2022-04-15,2022-05-15,4601980,0.020772146,"0.000460285"
2022-06-08,2022-06-10,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_8-giugno-2022.pdf","80+","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",3713391,41848,2022-05-21,2022-05-06,2022-06-05,4601980,0.80691159,"0.011269484",3934656,4953,2022-05-07,2022-04-22,2022-05-22,4601980,0.854991982,"0.001258814",3934656,125,2022-05-07,2022-04-22,2022-05-22,4601980,0.854991982,"0.0000318",3992147,1205,2022-04-30,2022-04-15,2022-05-15,4601980,0.867484648,"0.000301843"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","5_11","NON VACCINATI",2268169,21229,2022-05-28,2022-05-13,2022-06-12,3656069,0.620384626,"0.009359532",2271971,118,2022-05-14,2022-04-29,2022-05-29,3656069,0.621424541,"0.0000519",2271971,3,2022-05-14,2022-04-29,2022-05-29,3656069,0.621424541,"0.00000132",2273908,0,2022-05-07,2022-04-22,2022-05-22,3656069,0.621954345,"0"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","5_11","VACCINATI CON CICLO INCOMPLETO",126332,827,2022-05-28,2022-05-13,2022-06-12,3656069,0.034554052,"0.006546243",127673,2,2022-05-14,2022-04-29,2022-05-29,3656069,0.03492084,"0.0000157",127673,0,2022-05-14,2022-04-29,2022-05-29,3656069,0.03492084,"0",128965,0,2022-05-07,2022-04-22,2022-05-22,3656069,0.035274225,"0"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","5_11","VACCINATI CON CICLO COMPLETO > 4 mesi",168515,0,2022-05-28,2022-05-13,2022-06-12,3656069,0.046091854,"0",16588,0,2022-05-14,2022-04-29,2022-05-29,3656069,0.004537113,"0",16588,0,2022-05-14,2022-04-29,2022-05-29,3656069,0.004537113,"0",6885,0,2022-05-07,2022-04-22,2022-05-22,3656069,0.00188317,"0"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","5_11","VACCINATI CON CICLO COMPLETO <= 4 mesi",1093053,14472,2022-05-28,2022-05-13,2022-06-12,3656069,0.298969467,"0.01323998",1239837,38,2022-05-14,2022-04-29,2022-05-29,3656069,0.339117506,"0.0000306",1239837,2,2022-05-14,2022-04-29,2022-05-29,3656069,0.339117506,"0.00000161",1246311,0,2022-05-07,2022-04-22,2022-05-22,3656069,0.34088826,"0"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","5_11","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",0,0,2022-05-28,2022-05-13,2022-06-12,3656069,0,"#DIV/0!",0,0,2022-05-14,2022-04-29,2022-05-29,3656069,0,"#DIV/0!",0,0,2022-05-14,2022-04-29,2022-05-29,3656069,0,"#DIV/0!",0,0,2022-05-07,2022-04-22,2022-05-22,3656069,0,"#DIV/0!"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","12_39","NON VACCINATI",1770253,23252,2022-05-28,2022-05-13,2022-06-12,17443612,0.101484314,"0.013134846",1773392,282,2022-05-14,2022-04-29,2022-05-29,17443530,0.101664743,"0.000159017",1773392,4,2022-05-14,2022-04-29,2022-05-29,17443530,0.101664743,"0.00000226",1775287,3,2022-05-07,2022-04-22,2022-05-22,17443508,0.101773508,"0.00000169"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","12_39","VACCINATI CON CICLO INCOMPLETO",361159,3067,2022-05-28,2022-05-13,2022-06-12,17443612,0.02070437,"0.008492105",364346,36,2022-05-14,2022-04-29,2022-05-29,17443530,0.020887171,"0.0000988",364346,0,2022-05-14,2022-04-29,2022-05-29,17443530,0.020887171,"0",367377,0,2022-05-07,2022-04-22,2022-05-22,17443508,0.021060959,"0"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","12_39","VACCINATI CON CICLO COMPLETO > 4 mesi",4163497,24455,2022-05-28,2022-05-13,2022-06-12,17443612,0.238683192,"0.005873668",3960687,211,2022-05-14,2022-04-29,2022-05-29,17443530,0.227057654,"0.0000533",3960687,5,2022-05-14,2022-04-29,2022-05-29,17443530,0.227057654,"0.00000126",3899685,0,2022-05-07,2022-04-22,2022-05-22,17443508,0.223560823,"0"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","12_39","VACCINATI CON CICLO COMPLETO <= 4 mesi",770438,11369,2022-05-28,2022-05-13,2022-06-12,17443612,0.044167343,"0.014756541",1015651,105,2022-05-14,2022-04-29,2022-05-29,17443530,0.058225084,"0.000103382",1015651,1,2022-05-14,2022-04-29,2022-05-29,17443530,0.058225084,"0.000000985",1108939,0,2022-05-07,2022-04-22,2022-05-22,17443508,0.063573164,"0"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","12_39","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",10378265,135174,2022-05-28,2022-05-13,2022-06-12,17443612,0.59496078,"0.01302472",10329454,729,2022-05-14,2022-04-29,2022-05-29,17443530,0.592165347,"0.0000706",10329454,14,2022-05-14,2022-04-29,2022-05-29,17443530,0.592165347,"0.00000136",10292220,3,2022-05-07,2022-04-22,2022-05-22,17443508,0.590031546,"0.000000291"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","40_59","NON VACCINATI",1930558,20760,2022-05-28,2022-05-13,2022-06-12,18401280,0.104914332,"0.010753368",1932234,220,2022-05-14,2022-04-29,2022-05-29,18400680,0.105008837,"0.000113858",1932234,19,2022-05-14,2022-04-29,2022-05-29,18400680,0.105008837,"0.00000983",1933373,15,2022-05-07,2022-04-22,2022-05-22,18400556,0.105071445,"0.00000776"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","40_59","VACCINATI CON CICLO INCOMPLETO",230825,2123,2022-05-28,2022-05-13,2022-06-12,18401280,0.012543964,"0.009197444",233218,38,2022-05-14,2022-04-29,2022-05-29,18400680,0.012674423,"0.000162938",233218,1,2022-05-14,2022-04-29,2022-05-29,18400680,0.012674423,"0.00000429",234748,2,2022-05-07,2022-04-22,2022-05-22,18400556,0.012757658,"0.00000852"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","40_59","VACCINATI CON CICLO COMPLETO > 4 mesi",2263876,16383,2022-05-28,2022-05-13,2022-06-12,18401280,0.123028181,"0.007236704",2171258,162,2022-05-14,2022-04-29,2022-05-29,18400680,0.117998791,"0.0000746",2171258,8,2022-05-14,2022-04-29,2022-05-29,18400680,0.117998791,"0.00000368",2153095,7,2022-05-07,2022-04-22,2022-05-22,18400556,0.117012497,"0.00000325"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","40_59","VACCINATI CON CICLO COMPLETO <= 4 mesi",505919,6615,2022-05-28,2022-05-13,2022-06-12,18401280,0.027493685,"0.013075216",634505,81,2022-05-14,2022-04-29,2022-05-29,18400680,0.034482693,"0.000127659",634505,3,2022-05-14,2022-04-29,2022-05-29,18400680,0.034482693,"0.00000473",679487,2,2022-05-07,2022-04-22,2022-05-22,18400556,0.036927525,"0.00000294"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","40_59","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",13470102,169817,2022-05-28,2022-05-13,2022-06-12,18401280,0.732019838,"0.012606957",13429465,1039,2022-05-14,2022-04-29,2022-05-29,18400680,0.729835256,"0.0000774",13429465,49,2022-05-14,2022-04-29,2022-05-29,18400680,0.729835256,"0.00000365",13399853,36,2022-05-07,2022-04-22,2022-05-22,18400556,0.728230875,"0.00000269"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","60_79","NON VACCINATI",757719,11101,2022-05-28,2022-05-13,2022-06-12,13548012,0.055928427,"0.01465055",758866,558,2022-05-14,2022-04-29,2022-05-29,13548012,0.056013089,"0.000735308",758866,41,2022-05-14,2022-04-29,2022-05-29,13548012,0.056013089,"0.000054",759635,91,2022-05-07,2022-04-22,2022-05-22,13548012,0.05606985,"0.000119794"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","60_79","VACCINATI CON CICLO INCOMPLETO",111390,782,2022-05-28,2022-05-13,2022-06-12,13548012,0.00822187,"0.007020379",112661,61,2022-05-14,2022-04-29,2022-05-29,13548012,0.008315685,"0.000541447",112661,0,2022-05-14,2022-04-29,2022-05-29,13548012,0.008315685,"0",113577,9,2022-05-07,2022-04-22,2022-05-22,13548012,0.008383296,"0.0000792"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","60_79","VACCINATI CON CICLO COMPLETO > 4 mesi",618572,7009,2022-05-28,2022-05-13,2022-06-12,13548012,0.045657769,"0.011330936",628576,332,2022-05-14,2022-04-29,2022-05-29,13548012,0.04639618,"0.000528178",628576,23,2022-05-14,2022-04-29,2022-05-29,13548012,0.04639618,"0.0000366",639172,53,2022-05-07,2022-04-22,2022-05-22,13548012,0.047178287,"0.0000829"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","60_79","VACCINATI CON CICLO COMPLETO <= 4 mesi",318859,3182,2022-05-28,2022-05-13,2022-06-12,13548012,0.023535483,"0.009979333",373199,135,2022-05-14,2022-04-29,2022-05-29,13548012,0.027546403,"0.000361737",373199,16,2022-05-14,2022-04-29,2022-05-29,13548012,0.027546403,"0.0000429",391087,22,2022-05-07,2022-04-22,2022-05-22,13548012,0.028866744,"0.0000563"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","60_79","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",11741472,126627,2022-05-28,2022-05-13,2022-06-12,13548012,0.866656451,"0.010784593",11674710,3066,2022-05-14,2022-04-29,2022-05-29,13548012,0.861728643,"0.000262619",11674710,178,2022-05-14,2022-04-29,2022-05-29,13548012,0.861728643,"0.0000152",11644541,364,2022-05-07,2022-04-22,2022-05-22,13548012,0.859501822,"0.0000313"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","80+","NON VACCINATI",146036,2951,2022-05-28,2022-05-13,2022-06-12,4601980,0.031733297,"0.020207346",146665,719,2022-05-14,2022-04-29,2022-05-29,4601980,0.031869978,"0.004902328",146665,25,2022-05-14,2022-04-29,2022-05-29,4601980,0.031869978,"0.000170456",146914,284,2022-05-07,2022-04-22,2022-05-22,4601980,0.031924085,"0.001933104"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","80+","VACCINATI CON CICLO INCOMPLETO",60953,201,2022-05-28,2022-05-13,2022-06-12,4601980,0.013244951,"0.003297623",61343,53,2022-05-14,2022-04-29,2022-05-29,4601980,0.013329697,"0.000863994",61343,1,2022-05-14,2022-04-29,2022-05-29,4601980,0.013329697,"0.0000163",61631,24,2022-05-07,2022-04-22,2022-05-22,4601980,0.013392279,"0.000389414"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","80+","VACCINATI CON CICLO COMPLETO > 4 mesi",719909,1700,2022-05-28,2022-05-13,2022-06-12,4601980,0.156434622,"0.00236141",470282,332,2022-05-14,2022-04-29,2022-05-29,4601980,0.102191231,"0.000705959",470282,10,2022-05-14,2022-04-29,2022-05-29,4601980,0.102191231,"0.0000213",367027,116,2022-05-07,2022-04-22,2022-05-22,4601980,0.079754149,"0.000316053"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","80+","VACCINATI CON CICLO COMPLETO <= 4 mesi",79763,658,2022-05-28,2022-05-13,2022-06-12,4601980,0.017332322,"0.008249439",88722,126,2022-05-14,2022-04-29,2022-05-29,4601980,0.019279093,"0.001420166",88722,5,2022-05-14,2022-04-29,2022-05-29,4601980,0.019279093,"0.0000564",91637,32,2022-05-07,2022-04-22,2022-05-22,4601980,0.019912516,"0.000349204"
2022-06-15,2022-06-17,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_15-giugno-2022.pdf","80+","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",3595319,33368,2022-05-28,2022-05-13,2022-06-12,4601980,0.781254808,"0.009280957",3834968,4084,2022-05-14,2022-04-29,2022-05-29,4601980,0.833330001,"0.001064937",3834968,97,2022-05-14,2022-04-29,2022-05-29,4601980,0.833330001,"0.0000253",3934771,999,2022-05-07,2022-04-22,2022-05-22,4601980,0.855016971,"0.00025389"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","5_11","NON VACCINATI",2266128,18414,2022-06-04,2022-05-20,2022-06-19,3656069,0.619826376,"0.008125755",2269997,100,2022-05-21,2022-05-06,2022-06-05,3656069,0.620884617,"0.0000441",2269997,2,2022-05-21,2022-05-06,2022-06-05,3656069,0.620884617,"0.000000881",2271971,0,2022-05-14,2022-04-29,2022-05-29,3656069,0.621424541,"0"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","5_11","VACCINATI CON CICLO INCOMPLETO",125422,795,2022-06-04,2022-05-20,2022-06-19,3656069,0.034305151,"0.006338601",126693,4,2022-05-21,2022-05-06,2022-06-05,3656069,0.034652792,"0.0000316",126693,0,2022-05-21,2022-05-06,2022-06-05,3656069,0.034652792,"0",127429,0,2022-05-14,2022-04-29,2022-05-29,3656069,0.034854101,"0"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","5_11","VACCINATI CON CICLO COMPLETO > 4 mesi",289781,0,2022-06-04,2022-05-20,2022-06-19,3656069,0.079260266,"0",36279,0,2022-05-21,2022-05-06,2022-06-05,3656069,0.009922953,"0",36279,0,2022-05-21,2022-05-06,2022-06-05,3656069,0.009922953,"0",16623,0,2022-05-14,2022-04-29,2022-05-29,3656069,0.004546687,"0"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","5_11","VACCINATI CON CICLO COMPLETO <= 4 mesi",974738,10357,2022-06-04,2022-05-20,2022-06-19,3656069,0.266608207,"0.010625419",1223100,32,2022-05-21,2022-05-06,2022-06-05,3656069,0.334539638,"0.0000262",1223100,2,2022-05-21,2022-05-06,2022-06-05,3656069,0.334539638,"0.00000164",1240046,0,2022-05-14,2022-04-29,2022-05-29,3656069,0.339174671,"0"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","5_11","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",0,0,2022-06-04,2022-05-20,2022-06-19,3656069,0,"#DIV/0!",0,0,2022-05-21,2022-05-06,2022-06-05,3656069,0,"#DIV/0!",0,0,2022-05-21,2022-05-06,2022-06-05,3656069,0,"#DIV/0!",0,0,2022-05-14,2022-04-29,2022-05-29,3656069,0,"#DIV/0!"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","12_39","NON VACCINATI",1768427,23748,2022-06-04,2022-05-20,2022-06-19,17443640,0.101379471,"0.013428883",1771308,243,2022-05-21,2022-05-06,2022-06-05,17443559,0.101545103,"0.000137187",1771308,4,2022-05-21,2022-05-06,2022-06-05,17443559,0.101545103,"0.00000226",1772971,3,2022-05-14,2022-04-29,2022-05-29,17443530,0.101640608,"0.00000169"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","12_39","VACCINATI CON CICLO INCOMPLETO",360198,3263,2022-06-04,2022-05-20,2022-06-19,17443640,0.020649245,"0.009058906",362267,31,2022-05-21,2022-05-06,2022-06-05,17443559,0.020767952,"0.0000856",362267,0,2022-05-21,2022-05-06,2022-06-05,17443559,0.020767952,"0",364222,0,2022-05-14,2022-04-29,2022-05-29,17443530,0.020880063,"0"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","12_39","VACCINATI CON CICLO COMPLETO > 4 mesi",4261744,27274,2022-06-04,2022-05-20,2022-06-19,17443640,0.244315063,"0.006399727",4037675,199,2022-05-21,2022-05-06,2022-06-05,17443559,0.231470825,"0.0000493",4037675,4,2022-05-21,2022-05-06,2022-06-05,17443559,0.231470825,"0.000000991",3960843,0,2022-05-14,2022-04-29,2022-05-29,17443530,0.227066597,"0"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","12_39","VACCINATI CON CICLO COMPLETO <= 4 mesi",653687,8798,2022-06-04,2022-05-20,2022-06-19,17443640,0.037474231,"0.013459041",917221,83,2022-05-21,2022-05-06,2022-06-05,17443559,0.052582217,"0.0000905",917221,0,2022-05-21,2022-05-06,2022-06-05,17443559,0.052582217,"0",1015823,0,2022-05-14,2022-04-29,2022-05-29,17443530,0.058234944,"0"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","12_39","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",10399584,143093,2022-06-04,2022-05-20,2022-06-19,17443640,0.59618199,"0.013759493",10355088,621,2022-05-21,2022-05-06,2022-06-05,17443559,0.593633902,"0.00006",10355088,15,2022-05-21,2022-05-06,2022-06-05,17443559,0.593633902,"0.00000145",10329671,4,2022-05-14,2022-04-29,2022-05-29,17443530,0.592177787,"0.000000387"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","40_59","NON VACCINATI",1929481,21748,2022-06-04,2022-05-20,2022-06-19,18401533,0.104854362,"0.011271425",1930901,202,2022-05-21,2022-05-06,2022-06-05,18400938,0.104934922,"0.000104614",1930901,20,2022-05-21,2022-05-06,2022-06-05,18400938,0.104934922,"0.0000104",1931820,10,2022-05-14,2022-04-29,2022-05-29,18400680,0.104986337,"0.00000518"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","40_59","VACCINATI CON CICLO INCOMPLETO",229869,2316,2022-06-04,2022-05-20,2022-06-19,18401533,0.01249184,"0.010075304",231838,27,2022-05-21,2022-05-06,2022-06-05,18400938,0.012599249,"0.000116461",231838,0,2022-05-21,2022-05-06,2022-06-05,18400938,0.012599249,"0",233118,3,2022-05-14,2022-04-29,2022-05-29,18400680,0.012668988,"0.0000129"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","40_59","VACCINATI CON CICLO COMPLETO > 4 mesi",2311115,18250,2022-06-04,2022-05-20,2022-06-19,18401533,0.125593612,"0.007896621",2201953,143,2022-05-21,2022-05-06,2022-06-05,18400938,0.119665258,"0.0000649",2201953,6,2022-05-21,2022-05-06,2022-06-05,18400938,0.119665258,"0.00000272",2171379,6,2022-05-14,2022-04-29,2022-05-29,18400680,0.118005367,"0.00000276"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","40_59","VACCINATI CON CICLO COMPLETO <= 4 mesi",443385,5677,2022-06-04,2022-05-20,2022-06-19,18401533,0.024095003,"0.012803771",585173,68,2022-05-21,2022-05-06,2022-06-05,18400938,0.031801259,"0.000116205",585173,3,2022-05-21,2022-05-06,2022-06-05,18400938,0.031801259,"0.00000513",634631,3,2022-05-14,2022-04-29,2022-05-29,18400680,0.034489541,"0.00000473"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","40_59","VACCINATI CON CICLO COMPLETO + aggiuntiva/booster",13487683,182216,2022-06-04,2022-05-20,2022-06-19,18401533,0.732965183,"0.013509807",13451073,902,2022-05-21,2022-05-06,2022-06-05,18400938,0.730999311,"0.0000671",13451073,42,2022-05-21,2022-05-06,2022-06-05,18400938,0.730999311,"0.00000312",13429732,32,2022-05-14,2022-04-29,2022-05-29,18400680,0.729849766,"0.00000238"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","60_79","NON VACCINATI",757232,11282,2022-06-04,2022-05-20,2022-06-19,13548012,0.055892481,"0.014899001",758155,476,2022-05-21,2022-05-06,2022-06-05,13548012,0.055960609,"0.00062784",758155,33,2022-05-21,2022-05-06,2022-06-05,13548012,0.055960609,"0.0000435",758796,74,2022-05-14,2022-04-29,2022-05-29,13548012,0.056007922,"0.0000975"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","60_79","VACCINATI CON CICLO INCOMPLETO",110660,800,2022-06-04,2022-05-20,2022-06-19,13548012,0.008167988,"0.007229351",111941,53,2022-05-21,2022-05-06,2022-06-05,13548012,0.008262541,"0.000473464",111941,2,2022-05-21,2022-05-06,2022-06-05,13548012,0.008262541,"0.0000179",112566,8,2022-05-14,2022-04-29,2022-05-29,13548012,0.008308673,"0.0000711"
2022-06-22,2022-06-24,"https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_22-giugno-2022.pdf","60_79","VACCINATI CON CICLO COMPLETO > 4 mesi",610582,7613,2022-06-04,2022-05-20,2022-06-19,13548012,0.045068014,"0.012468432",617465,276,2022-05-21,2022-05-06,2022-06-05,13548012,0.045576059,"0.000446989",617465,21,2022-05-21,2022-05-06,2022-06-05,13548012,0.045576059,"0.000034",628573,47,2022-05-14,2022-04-29,2022-05-29,13548012,0.046395958,"0.0000748"
