"date","url","region","number_laboratories","number_detections_variant","number_sequenced","n_B-1-1-7","n_P-1","n_B-1-351","n_B-1-617-2","n_B-1-1-529","n_BA-1","n_BA-2","n_BA-3","n_BA-4","n_BA-5","n_XJ","n_XL","n_XM","n_XN","n_XQ","n_XT","n_P-2","n_B-1-525","percent_B-1-1-7","percent_P-1","percent_B-1-351","percent_B-1-617-2","percent_B-1-1-529","percent_BA-1","percent_BA-2","percent_BA-3","percent_BA-4","percent_BA-5","percent_XJ","percent_XL","percent_XM","percent_XN","percent_XQ","percent_XT","percent_P-2","percent_B-1-525"
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Emilia-Romagna",3,197,197,0,0,0,2,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Friuli-Venezia Giulia",8,201,70,0,0,0,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,97,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Lazio",5,529,529,0,0,0,17,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,96.3,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Liguria",12,2496,45,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,95.6,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Lombardia",16,396,396,0,0,0,18,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,95.4,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Marche",5,76,48,0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,97.9,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Molise",1,32,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","P.A. Bolzano",1,281,40,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,90,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","P.A. Trento",1,23,23,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,83.3,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Piemonte",15,122,122,0,0,0,4,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,96.6,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Puglia",11,37,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Sardegna",10,1576,52,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,96.2,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Sicilia",5,841,207,0,0,0,27,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,87,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Toscana",3,312,156,0,0,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,99.4,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Umbria",4,541,48,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Valle d'Aosta",1,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","Veneto",13,179,179,0,0,0,8,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,95.5,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"17/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_12/Flash_survey_n_12.pdf","ITALIA",124,15871,2486,0,0,0,114,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,95.8,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Abruzzo",2,1231,51,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Basilicata",2,674,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Calabria",4,1195,30,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Campania",3,1352,144,0,0,0,3,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,97.9,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Emilia-Romagna",3,182,182,0,0,0,2,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,98.7,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Friuli-Venezia Giulia",8,123,56,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Lazio",5,315,315,0,0,0,1,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,99.7,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Liguria",11,1720,55,0,0,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,98.2,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Lombardia",16,365,365,0,0,0,3,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,99.2,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Marche",5,87,86,0,0,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,98.8,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Molise",1,25,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","P.A. Bolzano",1,256,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","P.A. Trento",1,21,21,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Piemonte",14,150,150,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Puglia",10,110,110,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Sardegna",10,1421,35,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,95,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Sicilia",5,281,185,0,0,0,5,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,97.3,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Toscana",3,248,133,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Umbria",4,473,50,0,0,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,96,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Valle d'Aosta",1,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","Veneto",13,245,245,0,0,0,3,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,98.8,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"31/01/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_13/Flash_survey_n_13.pdf","ITALIA",122,10478,2289,0,0,0,22,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,99.1,"0",0,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Abruzzo",2,462,55,0,0,0,0,55,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"76.4",23.6,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Basilicata",2,219,12,0,0,0,0,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"75",25,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Calabria",4,1493,50,0,0,0,0,47,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"63.8",36.2,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Campania",3,318,135,0,0,0,0,134,95,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.3,"70.4",28.9,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Emilia-Romagna",3,142,139,0,0,0,0,139,58,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"41.7",58.3,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Friuli-Venezia Giulia",8,98,50,0,0,0,0,44,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"40.9",59.1,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Lazio",4,200,200,0,0,0,0,181,95,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"52.5",47.5,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Liguria",9,506,60,0,0,0,0,59,12,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"20.3",79.7,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Lombardia",17,328,326,0,0,0,1,319,119,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,99.7,"37.2",62.5,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Marche",5,68,68,0,0,0,0,68,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"58.8",41.2,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Molise",1,19,17,0,0,0,0,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"58.8",41.2,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","P.A. Bolzano",1,79,28,0,0,0,0,28,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"25",75,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","P.A. Trento",1,15,15,0,0,0,0,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"75",25,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Piemonte",13,120,120,0,0,0,0,104,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"45.6",54.4,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Puglia",10,108,108,0,0,0,0,108,71,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"65.7",34.3,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Sardegna",10,761,79,0,0,0,0,76,45,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"59.2",40.8,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Sicilia",5,222,188,0,0,0,0,188,131,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"69.7",30.3,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Toscana",3,223,119,0,0,0,1,118,62,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,99.2,"52.1",47.1,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Umbria",4,252,60,0,0,0,0,60,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"35",65,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Valle d'Aosta",1,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"100",0,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","Veneto",12,209,209,0,0,0,0,209,128,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"61.5",38.5,0,0,0,0,0,"0",0,0,0,0,0
"07/03/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_14/Flash_survey_n_14.pdf","ITALIA",118,5845,2041,0,0,0,2,1981,1052,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,99.86,"55.78",44.07,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Abruzzo",2,762,56,0,0,0,0,56,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"17.9",82.1,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Basilicata",2,448,12,0,0,0,0,12,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"83",91.7,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Calabria",4,1997,36,0,0,0,0,33,6,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,"18.2",75.8,0,0,0,0,6.1,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Campania",3,1352,144,0,0,0,0,140,22,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"15.7",84.3,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Emilia-Romagna",3,157,157,0,0,0,0,157,10,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"64",93.6,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Friuli-Venezia Giulia",6,158,65,0,0,0,0,64,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"94",90.6,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Lazio",2,216,216,0,0,0,0,209,19,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"91",90.9,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Liguria",9,523,49,0,0,0,0,49,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"41",95.9,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Lombardia",17,384,384,0,0,0,0,382,37,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"97",90.3,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Marche",5,61,61,0,0,0,0,61,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"18",82,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Molise",1,33,31,0,0,0,0,29,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"34.5",65.5,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","P.A. Bolzano",1,30,21,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",100,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","P.A. Trento",1,14,14,0,0,0,0,14,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"14.3",85.7,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Piemonte",12,98,98,0,0,0,0,86,9,74,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,"10.5",86,1.2,0,0,2.3,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Puglia",11,123,123,0,0,0,0,122,14,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"11.5",88.5,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Sardegna",10,1117,43,0,0,0,0,43,9,20,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,100,"20.9",46.5,0,0,0,11.6,20.9,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Sicilia",6,102,102,0,0,0,0,102,17,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"16.7",82.4,1,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Toscana",3,201,102,0,0,0,0,102,9,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"88",91.2,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Umbria",4,316,48,0,0,0,0,48,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"10.4",89.6,0,0,0,0,0,"0",0,0,0,0,0
"04/04/22","https://github.com/fbranda/INFN-ISS/blob/main/Report_ISS/Varianti/Flash_survey/Flash_survey_n_15/Flash_survey_n_15.pdf","Valle d'Aosta",1,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"0",100,0,0,0,0,0,"0",0,0,0,0,0
